Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.9958333333333333,0.6666666666666666,0.9468348357883432,0.665943600867679,0.9937545191612437,8,interpolation,meta_information_tensor_margin,0.03,240,77,5.209873199462891
0.9925,0.4,0.8983294102339061,0.3992217898832685,0.9887645914396888,8,interpolation,meta_information_tensor_margin,0.05,400,77,5.209873199462891
0.9828125,0.4,0.8412383315111146,0.39818631492168177,0.9742966817807088,8,interpolation,meta_information_tensor_margin,0.08,640,77,5.209873199462891
0.985,0.4,0.8660736980749112,0.3959466079916113,0.9775581665191195,8,interpolation,meta_information_tensor_margin,0.1,800,77,5.209873199462891
0.970625,0.33310185185185187,0.82956025846352,0.3279167166534506,0.9567812528346163,8,interpolation,meta_information_tensor_margin,0.2,1600,77,5.209873199462891
0.9495833333333333,0.3311916019362828,0.7440690254451202,0.3249217808237732,0.9258621513998184,8,interpolation,meta_information_tensor_margin,0.3,2400,77,5.209873199462891
0.9334375,0.371142516666767,0.7038808543538668,0.36538694930298427,0.90316413397625,8,interpolation,meta_information_tensor_margin,0.4,3200,77,5.209873199462891
0.919,0.3690965166698507,0.6674371159745864,0.36266206966919645,0.8825490735313698,8,interpolation,meta_information_tensor_margin,0.5,4000,77,5.209873199462891
0.769875,0.30546631074103414,0.4921470120051275,0.34408813409595795,0.7335306691874839,8,interpolation,meta_information_tensor_full,1.0,8000,77,5.209873199462891
0.9705882352941176,0.6,0.5195318772154823,0.5969811320754717,0.9561043285238623,8,extrapolation,meta_information_tensor_margin,0.01,272,77,5.209873199462891
0.9724264705882353,0.6,0.6086800674731841,0.5971563981042654,0.9588357262336215,8,extrapolation,meta_information_tensor_margin,0.02,544,77,5.209873199462891
0.9767156862745098,0.5714285714285714,0.6831123968658519,0.5697095811092011,0.9652136186963702,8,extrapolation,meta_information_tensor_margin,0.03,816,77,5.209873199462891
0.9727941176470588,0.5714285714285714,0.7548983784788275,0.5693806387336027,0.9593861818264695,8,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.209873199462891
0.9738051470588235,0.5308441558441558,0.7949630334655672,0.5452918566653245,0.9616942644938291,8,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.209873199462891
0.9735294117647059,0.4668803418803419,0.795523277968155,0.4792515327934567,0.961678533797526,8,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.209873199462891
0.9669117647058824,0.42770547112904517,0.812793447178592,0.432885242984285,0.9527587728055489,8,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.209873199462891
0.9535539215686275,0.42556596363961063,0.8228694303181935,0.4195182072937817,0.9349632572947768,8,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.209873199462891
0.9334558823529412,0.37345427005195087,0.7965947248731035,0.3643928103367135,0.9088011700452611,8,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.209873199462891
0.9057352941176471,0.33320562668702364,0.7502233508019849,0.31728937990943895,0.871577134880648,8,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.209873199462891
0.6994117647058824,0.2395706216121418,0.4960380465543747,0.22546444174671584,0.6485711610442291,8,extrapolation,meta_information_tensor_full,1.0,27200,77,5.209873199462891
1.0,1.0,1.0,1.0,1.0,9,interpolation,meta_information_tensor_margin,0.01,80,77,5.633927583694458
1.0,1.0,1.0,1.0,1.0,9,interpolation,meta_information_tensor_margin,0.02,160,77,5.633927583694458
0.9958333333333333,0.75,0.9517539752024162,0.7494553376906318,0.993754538852578,9,interpolation,meta_information_tensor_margin,0.03,240,77,5.633927583694458
0.9875,0.75,0.8941516096434677,0.748339973439575,0.9812915006640107,9,interpolation,meta_information_tensor_margin,0.05,400,77,5.633927583694458
0.9828125,0.6,0.8857841738101385,0.5959550114462029,0.9742940367771474,9,interpolation,meta_information_tensor_margin,0.08,640,77,5.633927583694458
0.985,0.6,0.8970520749365246,0.5966097553133339,0.9775570158515804,9,interpolation,meta_information_tensor_margin,0.1,800,77,5.633927583694458
0.974375,0.3665501165501166,0.8614989107220411,0.3819169292525921,0.9624844203350702,9,interpolation,meta_information_tensor_margin,0.2,1600,77,5.633927583694458
0.9495833333333333,0.3806205408992865,0.8132760309336344,0.3960294688489883,0.9263664756921431,9,interpolation,meta_information_tensor_margin,0.3,2400,77,5.633927583694458
0.9115625,0.38449144311638844,0.7465750158573514,0.3967109808996719,0.8754558774973171,9,interpolation,meta_information_tensor_margin,0.4,3200,77,5.633927583694458
0.86325,0.3347867504989769,0.6739444235753647,0.34370175030996075,0.8215909627749081,9,interpolation,meta_information_tensor_margin,0.5,4000,77,5.633927583694458
0.68375,0.34026592726171057,0.45861571117318745,0.36873589366268605,0.6642041841876428,9,interpolation,meta_information_tensor_full,1.0,8000,77,5.633927583694458
0.9669117647058824,0.6,0.8013816271160827,0.579012570595737,0.9508823797327274,9,extrapolation,meta_information_tensor_margin,0.01,272,77,5.633927583694458
0.96875,0.48809523809523814,0.7820110880727635,0.4763699799931684,0.9544387556296124,9,extrapolation,meta_information_tensor_margin,0.02,544,77,5.633927583694458
0.9669117647058824,0.42236024844720493,0.7797919531360893,0.411320408313138,0.95138526200669,9,extrapolation,meta_information_tensor_margin,0.03,816,77,5.633927583694458
0.9713235294117647,0.43485420904775746,0.788418781943756,0.40612735389834154,0.9584816110700165,9,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.633927583694458
0.9692095588235294,0.4352604215310856,0.7980781861716588,0.398044622635633,0.9554288125315135,9,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.633927583694458
0.9654411764705882,0.4359148787720216,0.7871831095553616,0.4074625230168986,0.9497764521825077,9,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.633927583694458
0.9529411764705882,0.43529920614927026,0.8005768926890506,0.40794359275762493,0.9323537215106714,9,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.633927583694458
0.9442401960784313,0.38802829643121467,0.8038705037852818,0.365906842548833,0.9206273599898982,9,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.633927583694458
0.9303308823529411,0.3798106360127447,0.7917913432497692,0.35951452013764185,0.9026494483071026,9,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.633927583694458
0.9051470588235294,0.33070728182955283,0.7434644477871157,0.31617280410201787,0.8696597001000064,9,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.633927583694458
0.7050367647058824,0.24198485886080703,0.50272226656197,0.22754032239219668,0.6556821242240982,9,extrapolation,meta_information_tensor_full,1.0,27200,77,5.633927583694458
1.0,1.0,1.0,1.0,1.0,42,interpolation,meta_information_tensor_margin,0.01,80,77,5.387038230895996
1.0,1.0,1.0,1.0,1.0,42,interpolation,meta_information_tensor_margin,0.02,160,77,5.387038230895996
1.0,1.0,1.0,1.0,1.0,42,interpolation,meta_information_tensor_margin,0.03,240,77,5.387038230895996
0.9925,0.6620370370370371,0.967585911710142,0.6636039412440308,0.989998488786798,42,interpolation,meta_information_tensor_margin,0.05,400,77,5.387038230895996
0.9921875,0.6563827408897831,0.9701338323938076,0.6606571653499526,0.9898370237379668,42,interpolation,meta_information_tensor_margin,0.08,640,77,5.387038230895996
0.9925,0.658179012345679,0.9743022104130595,0.6615946228266861,0.9900006870428073,42,interpolation,meta_information_tensor_margin,0.1,800,77,5.387038230895996
0.96875,0.4249269782262347,0.9108887943172929,0.44637674437766356,0.9557196466535091,42,interpolation,meta_information_tensor_margin,0.2,1600,77,5.387038230895996
0.9445833333333333,0.41616048593350385,0.8523529705695275,0.4359832516680774,0.9221739044278982,42,interpolation,meta_information_tensor_margin,0.3,2400,77,5.387038230895996
0.9209375,0.42289876419806055,0.7980308671819023,0.47519603104605634,0.8965943039075279,42,interpolation,meta_information_tensor_margin,0.4,3200,77,5.387038230895996
0.87775,0.41375775264359443,0.7185708097135407,0.4707354098790647,0.8519070985739944,42,interpolation,meta_information_tensor_margin,0.5,4000,77,5.387038230895996
0.682625,0.32352848220285346,0.41300005085600777,0.3463216964337147,0.676213311529599,42,interpolation,meta_information_tensor_full,1.0,8000,77,5.387038230895996
0.9742647058823529,0.6666666666666666,0.8593215636878682,0.6643097643097643,0.9615790255496137,42,extrapolation,meta_information_tensor_margin,0.01,272,77,5.387038230895996
0.9632352941176471,0.5714285714285714,0.8196968089327301,0.5640477681072099,0.9452215088974733,42,extrapolation,meta_information_tensor_margin,0.02,544,77,5.387038230895996
0.9583333333333334,0.5714285714285714,0.7930419015571568,0.5603864734299516,0.9379943402481765,42,extrapolation,meta_information_tensor_margin,0.03,816,77,5.387038230895996
0.961764705882353,0.5584415584415584,0.817234291716631,0.5526831714767702,0.9437854186949024,42,extrapolation,meta_information_tensor_margin,0.05,1360,77,5.387038230895996
0.9554227941176471,0.5579594017094017,0.8112818898589114,0.548783532845418,0.9345795120846778,42,extrapolation,meta_information_tensor_margin,0.08,2176,77,5.387038230895996
0.950735294117647,0.4825315466819331,0.7955829525650575,0.46839804955884035,0.9279786212294587,42,extrapolation,meta_information_tensor_margin,0.1,2720,77,5.387038230895996
0.9330882352941177,0.3817740163629777,0.758502146701342,0.3527737300523646,0.9032223445928473,42,extrapolation,meta_information_tensor_margin,0.2,5440,77,5.387038230895996
0.9269607843137255,0.3717520618426121,0.7585719460677062,0.3457698082645446,0.8957633277625806,42,extrapolation,meta_information_tensor_margin,0.3,8160,77,5.387038230895996
0.9185661764705882,0.3670908393925076,0.753849857046651,0.3361296148064814,0.885475189507459,42,extrapolation,meta_information_tensor_margin,0.4,10880,77,5.387038230895996
0.9002941176470588,0.3082906802112871,0.7312218952049437,0.2914335220553956,0.8634296958252072,42,extrapolation,meta_information_tensor_margin,0.5,13600,77,5.387038230895996
0.7104411764705882,0.238285771992133,0.5127531393162801,0.22831418343239304,0.657147735371577,42,extrapolation,meta_information_tensor_full,1.0,27200,77,5.387038230895996
