Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows
0.9362745098039216,0.3240018049045509,0.6896015542703301,0.3272669361599974,0.9102810567657156,9,extrapolation,Random forest,0.3,8160
0.9118566176470588,0.3129328806283327,0.6724814146928673,0.3096334106683084,0.8775978731592731,9,extrapolation,Random forest,0.4,10880
0.8944852941176471,0.3041522587687556,0.6881205601721794,0.2981345259562402,0.8554582211803944,9,extrapolation,Random forest,0.5,13600
0.9852941176470588,0.6,0.8948462746963317,0.591915329463981,0.9780373245235274,42,extrapolation,Random forest,0.01,272
0.9705882352941176,0.6666666666666666,0.8219547115959666,0.6491045463434327,0.9564274468800408,42,extrapolation,Random forest,0.02,544
0.9742647058823528,0.6666666666666666,0.8423678084616179,0.651107771097751,0.9617955273291682,42,extrapolation,Random forest,0.03,816
0.9801470588235294,0.6666666666666666,0.8511054990441838,0.6536602642192647,0.9704383437795828,42,extrapolation,Random forest,0.05,1360
0.9761029411764706,0.5452380952380953,0.8133715227875018,0.5449615523739514,0.964799010298802,42,extrapolation,Random forest,0.08,2176
0.9720588235294118,0.535978835978836,0.7831559909320519,0.5385955192452111,0.9594175363675396,42,extrapolation,Random forest,0.1,2720
0.950735294117647,0.3678243820508873,0.6879072332099896,0.3755404152770816,0.929987737294983,42,extrapolation,Random forest,0.2,5440
0.9269607843137256,0.3228767200532522,0.6544572359609462,0.3113130627614622,0.8978507159668471,42,extrapolation,Random forest,0.3,8160
0.9090073529411764,0.2955779013692353,0.6869348679644222,0.2672382071059008,0.8756468918492276,42,extrapolation,Random forest,0.4,10880
0.8908088235294118,0.2971322878486213,0.6906817475370303,0.2585393299368398,0.8529734156253822,42,extrapolation,Random forest,0.5,13600
