Accuracy,Balanced Accuracy,MCC,F1_macro,F1_weighted,seed,split,method,coverage,kept_rows,n_features,train_time
0.96875,0.3317425859075357,0.8192453822465442,0.3270144280591464,0.9539965855801076,8,interpolation,integrated_logging_features_margin,0.2,1600,75,4.775450944900513
0.9520833333333332,0.3305702851922465,0.7718443243255844,0.3243965702561748,0.9297504994255138,8,interpolation,integrated_logging_features_margin,0.3,2400,75,4.775450944900513
0.938125,0.4250675964830376,0.7284790004842163,0.4193488963443089,0.9095829337708352,8,interpolation,integrated_logging_features_margin,0.4,3200,75,4.775450944900513
0.91975,0.3609738474642365,0.6786181505200289,0.3843107540594936,0.884701736250606,8,interpolation,integrated_logging_features_margin,0.5,4000,75,4.775450944900513
0.775375,0.3862037769797752,0.5149874585952117,0.4195429789038333,0.7496483019657427,8,interpolation,integrated_logging_features_full,1.0,8000,75,4.775450944900513
0.9779411764705882,0.75,0.7521887887118064,0.7471264367816092,0.9670385395537524,8,extrapolation,integrated_logging_features_margin,0.01,272,75,4.775450944900513
0.9834558823529412,0.6,0.8124293908191488,0.598274209012464,0.9752552027522418,8,extrapolation,integrated_logging_features_margin,0.02,544,75,4.775450944900513
0.9840686274509804,0.5,0.8422337123737034,0.4986048508263576,0.9761696211002108,8,extrapolation,integrated_logging_features_margin,0.03,816,75,4.775450944900513
0.9852941176470588,0.5714285714285714,0.8859688704898868,0.570306362922231,0.9779989372025324,8,extrapolation,integrated_logging_features_margin,0.05,1360,75,4.775450944900513
0.9834558823529412,0.5595238095238095,0.8846066392824103,0.5633866928959871,0.975474256436352,8,extrapolation,integrated_logging_features_margin,0.08,2176,75,4.775450944900513
0.9786764705882351,0.4368442955200481,0.8745430713104446,0.4289526686719213,0.9686833998489964,8,extrapolation,integrated_logging_features_margin,0.1,2720,75,4.775450944900513
0.9641544117647058,0.3889211416375456,0.859090280031787,0.3748787000311012,0.9484058956338048,8,extrapolation,integrated_logging_features_margin,0.2,5440,75,4.775450944900513
0.9446078431372548,0.3486269545244435,0.8271554024333981,0.3318166213339212,0.9219006468918238,8,extrapolation,integrated_logging_features_margin,0.3,8160,75,4.775450944900513
0.9163602941176472,0.334370156656244,0.773012648887709,0.3160557272657966,0.8854212111606868,8,extrapolation,integrated_logging_features_margin,0.4,10880,75,4.775450944900513
0.8863970588235294,0.3146103087253329,0.7189094780905502,0.2987243992613533,0.8475786583670745,8,extrapolation,integrated_logging_features_margin,0.5,13600,75,4.775450944900513
0.7022426470588236,0.2574990646268186,0.5028970134154729,0.2387067162726643,0.6560474893354006,8,extrapolation,integrated_logging_features_full,1.0,27200,75,4.775450944900513
1.0,1.0,1.0,1.0,1.0,9,interpolation,integrated_logging_features_margin,0.01,80,75,6.246381998062134
1.0,1.0,1.0,1.0,1.0,9,interpolation,integrated_logging_features_margin,0.02,160,75,6.246381998062134
1.0,1.0,1.0,1.0,1.0,9,interpolation,integrated_logging_features_margin,0.03,240,75,6.246381998062134
1.0,1.0,1.0,1.0,1.0,9,interpolation,integrated_logging_features_margin,0.05,400,75,6.246381998062134
0.9984375,0.8333333333333334,0.9910746866200137,0.8886007874771918,0.9981777585710171,9,interpolation,integrated_logging_features_margin,0.08,640,75,6.246381998062134
0.99625,0.625,0.9774036448764825,0.6629234167893961,0.9948099533627885,9,interpolation,integrated_logging_features_margin,0.1,800,75,6.246381998062134
0.98,0.4047619047619047,0.8978719681991698,0.4274331554164073,0.9708803728711266,9,interpolation,integrated_logging_features_margin,0.2,1600,75,6.246381998062134
0.95875,0.3991738848095558,0.8522975865742329,0.4140200295897352,0.9420908440606067,9,interpolation,integrated_logging_features_margin,0.3,2400,75,6.246381998062134
0.9103125,0.3632912782183067,0.7596268596929482,0.3744543160687259,0.8893868829193052,9,interpolation,integrated_logging_features_margin,0.4,3200,75,6.246381998062134
0.8625,0.4078616803285854,0.6933490931330517,0.4226901091501617,0.8430965127491272,9,interpolation,integrated_logging_features_margin,0.5,4000,75,6.246381998062134
0.668,0.3646285966352525,0.4508166385607127,0.38142597288660607,0.6595296948815957,9,interpolation,integrated_logging_features_full,1.0,8000,75,6.246381998062134
0.9705882352941176,0.75,0.6510270561729197,0.7461832061068703,0.9561068702290076,9,extrapolation,integrated_logging_features_margin,0.01,272,75,6.246381998062134
0.9797794117647058,0.8,0.7661607378706871,0.7978947368421052,0.9697755417956657,9,extrapolation,integrated_logging_features_margin,0.02,544,75,6.246381998062134
0.9767156862745098,0.8,0.7675901825743324,0.7975594091201028,0.9652155981210725,9,extrapolation,integrated_logging_features_margin,0.03,816,75,6.246381998062134
0.9794117647058823,0.8,0.7991777131993107,0.7978378378378379,0.9692289348171702,9,extrapolation,integrated_logging_features_margin,0.05,1360,75,6.246381998062134
0.9802389705882353,0.567287784679089,0.8204959455431586,0.5649573810402642,0.9709142317225999,9,extrapolation,integrated_logging_features_margin,0.08,2176,75,6.246381998062134
0.9797794117647058,0.493796992481203,0.8309289090010582,0.49315226578245885,0.9703183843266193,9,extrapolation,integrated_logging_features_margin,0.1,2720,75,6.246381998062134
0.9713235294117647,0.43193704642418945,0.8382240635036545,0.4163913957192385,0.9588500786226624,9,extrapolation,integrated_logging_features_margin,0.2,5440,75,6.246381998062134
0.9431372549019608,0.37937028342816015,0.7759243900012885,0.3592037929742475,0.9196790206868357,9,extrapolation,integrated_logging_features_margin,0.3,8160,75,6.246381998062134
0.9248161764705882,0.33403090950880343,0.7581095775643306,0.3158718554968693,0.8948644900121681,9,extrapolation,integrated_logging_features_margin,0.4,10880,75,6.246381998062134
0.8930882352941176,0.30941449957723965,0.7098388652992852,0.299659840542855,0.8548672254072205,9,extrapolation,integrated_logging_features_margin,0.5,13600,75,6.246381998062134
0.7088602941176471,0.2576285399008545,0.5103880483317075,0.24116743597463997,0.6661085806967694,9,extrapolation,integrated_logging_features_full,1.0,27200,75,6.246381998062134
1.0,1.0,1.0,1.0,1.0,42,interpolation,integrated_logging_features_margin,0.01,80,75,5.871315002441406
1.0,1.0,1.0,1.0,1.0,42,interpolation,integrated_logging_features_margin,0.02,160,75,5.871315002441406
1.0,1.0,1.0,1.0,1.0,42,interpolation,integrated_logging_features_margin,0.03,240,75,5.871315002441406
0.9975,0.8,0.9917251129851572,0.7982905982905983,0.9962606837606838,42,interpolation,integrated_logging_features_margin,0.05,400,75,5.871315002441406
0.9890625,0.6666666666666666,0.9705298721758542,0.6639342896652838,0.9836353370070474,42,interpolation,integrated_logging_features_margin,0.08,640,75,5.871315002441406
0.98875,0.6666666666666666,0.9711015715539455,0.6639693596553293,0.9831680443859807,42,interpolation,integrated_logging_features_margin,0.1,800,75,5.871315002441406
0.97375,0.5625169294111273,0.9288178260955577,0.5620944332012433,0.9620490170212189,42,interpolation,integrated_logging_features_margin,0.2,1600,75,5.871315002441406
0.95125,0.4224775214004557,0.8727719473445932,0.4495992798851958,0.9353042545351445,42,interpolation,integrated_logging_features_margin,0.3,2400,75,5.871315002441406
0.915,0.4319973370596496,0.7942598806850281,0.4774026955819486,0.8992964818485468,42,interpolation,integrated_logging_features_margin,0.4,3200,75,5.871315002441406
0.8695,0.4501281814859816,0.7101391104302697,0.49569726015694515,0.8533209165914964,42,interpolation,integrated_logging_features_margin,0.5,4000,75,5.871315002441406
0.677375,0.3451869400168026,0.4174908404890613,0.3693332247826431,0.676860167587439,42,interpolation,integrated_logging_features_full,1.0,8000,75,5.871315002441406
0.9816176470588235,0.8,0.7981165083616828,0.7980806142034549,0.9725146776560912,42,extrapolation,integrated_logging_features_margin,0.01,272,75,5.871315002441406
0.9816176470588235,0.8,0.7713136908671004,0.7980916030534351,0.9725141726537944,42,extrapolation,integrated_logging_features_margin,0.02,544,75,5.871315002441406
0.9828431372549019,0.8,0.8126605025813786,0.7982074263764405,0.9743415932314028,42,extrapolation,integrated_logging_features_margin,0.03,816,75,5.871315002441406
0.9808823529411764,0.6666666666666666,0.86300930398533,0.664956590370955,0.9714216073169599,42,extrapolation,integrated_logging_features_margin,0.05,1360,75,5.871315002441406
0.9742647058823529,0.6607142857142857,0.8674041504790947,0.6602605345724611,0.9617963980838373,42,extrapolation,integrated_logging_features_margin,0.08,2176,75,5.871315002441406
0.9683823529411765,0.6583333333333333,0.8532967900572064,0.657292061501706,0.9531902560396122,42,extrapolation,integrated_logging_features_margin,0.1,2720,75,5.871315002441406
0.9579044117647059,0.4336970333094913,0.8500852975866456,0.4297027083806168,0.9388434408856701,42,extrapolation,integrated_logging_features_margin,0.2,5440,75,5.871315002441406
0.9406862745098039,0.38686384760778053,0.8142046660644537,0.36709708022231224,0.9149839044526042,42,extrapolation,integrated_logging_features_margin,0.3,8160,75,5.871315002441406
0.9215073529411765,0.3336895156625239,0.776107549877099,0.32042890065608814,0.8891114120140536,42,extrapolation,integrated_logging_features_margin,0.4,10880,75,5.871315002441406
0.8974264705882353,0.3107517846454097,0.7320472722448566,0.29412914230937404,0.8589254204983335,42,extrapolation,integrated_logging_features_margin,0.5,13600,75,5.871315002441406
0.7095220588235294,0.2523414886203628,0.5137897720530815,0.23670294922431415,0.6566626016029719,42,extrapolation,integrated_logging_features_full,1.0,27200,75,5.871315002441406
